醫事機構代碼,醫事機構名稱,電話,地址,TGOS X,TGOS Y
5901024721,麗泰藥局,02 -27079595,台北市大安區復興南路2段151巷4號,121.543998,25.028319
5901024758,兆安健保藥局,02 -27363069,台北市大安區通化街139號,121.553977,25.02901
5901024767,杏一樂業藥局,02 -27383194,台北市大安區樂業街162號,121.553459,25.019585
5901024801,平安藥師藥局,02 -27010057,台北市大安區建國南路2段223號,121.53804099999999,25.026332
5901024810,博興藥局,02 -23256668,台北市大安區四維路198巷28號,121.54596399999998,25.026614000000002
5901024829,威康藥局,02 -27061149,台北市大安區和平東路2段255之1號,121.543754,25.025002
5901024838,昶青藥局,02 -27515678,台北市大安區濟南路3段22之1號,121.534581,25.040086
5901024856,杏一台北國泰藥局,02 -27011785,台北市大安區仁愛路4段266巷15弄4號,121.55318500000001,25.036554000000002
5901024865,沛林東區生活藥粧藥局,02 -27763759,台北市大安區敦化南路1段187巷17號,121.550149,25.042668
5901024874,奇異果大安藥局,02 -23250891,台北市大安區大安路1段190號,121.54588799999999,25.035726
5901024883,躍獅敦和藥局,02 -23785767,台北市大安區和平東路3段10號,121.546993,25.024527
5901024892,太醫藥局,02 -23685125,台北市大安區師大路12號,121.52826999999999,25.025681
5901024909,康維健保藥局,02 -27000120,台北市大安區敦化南路1段329巷15號,121.550022,25.034246
5901024918,康祥藥局,02 -27817891,台北市大安區忠孝東路4段216巷21號,121.553063,25.040254
5901024927,高特敦南藥局,092-0318305,台北市大安區信義路4段115號,121.548199,25.033472
5901090074,慈仁藥局,02 -25572733,台北市大同區歸綏街261號1樓,121.51013,25.058322
5901090127,三銘大藥局,02 -25583392,台北市大同區迪化街1段80號,121.50990900000001,25.055808
5901090154,柯藥局,02 -25948515,台北市大同區重慶北路3段335巷6號,121.514367,25.074519
5901090181,時春藥局,02 -25597918,台北市大同區赤峰街4號,121.51911499999999,25.053557
5901090216,裕仁藥局,02 -25910064,台北市大同區迪化街2段270號－1,121.51153300000001,25.070683
5901090243,建祥藥局,02 -25556476,台北市大同區寧夏路17號、17－1號,121.51504399999999,25.05485
5901090289,正利民藥局,02 -25924842,台北市大同區延平北路3段105號,121.511035,25.06806
5901090323,泰元藥局,02 -25914592,台北市大同區哈密街91號,121.514619,25.07303
5901090369,保慶藥局,02 -25538988,台北市大同區保安街21號,121.51294399999999,25.059258
5901091473,快安藥局,02 -25561925,台北市大同區南京西路282、284號,121.50765600000001,25.053588
5901091544,得意藥師藥局,02 -25534294,台北市大同區延平北路2段229號,121.511467,25.060289
5901091624,健康美藥局,02 -25976707,台北市大同區民族西路165號,121.515522,25.068722
5901091688,宏泰藥師藥局,02 -25957025,台北市大同區酒泉街131號,121.514477,25.072131
5901091759,儷安藥局,02 -25578033,台北市大同區錦西街53巷16號,121.515832,25.060653
5901091820,富康藥局,02 -25537782,台北市大同區延平北路2段126號,121.511459,25.057334
5901091839,春鄰藥局,02 -25492000,台北市大同區長安西路35號,121.519732,25.05036
5901091857,佳禾藥局,02 -25953806,台北市大同區大龍街262號,121.515833,25.070609
5901091884,躍獅雙蓮藥局,02 -25537551,台北市大同區涼州街4號,121.514678,25.060776
5901091973,延平新聖安藥局,02 -25923399,台北市大同區延平北路3段35號,121.511201,25.064747
5901091991,德芳藥局,02 -25576869,台北市大同區民生西路91號,121.519369,25.057617999999998
5901092014,旭豐藥局,02 -25853880,台北市大同區昌吉街96號,121.515121,25.065824
5901092041,酒泉春天藥局,02 -25977932,台北市大同區酒泉街94號、94號2樓,121.514555,25.071934
5901092050,中興聯合藥局,02 -25502952,台北市大同區鄭州路127號（實際營業地址：1樓）,121.51078799999999,25.050354000000002
5901092069,躍獅遠東藥局,02 -25594835,台北市大同區南京西路374號（實際營業地址：1樓）,121.510636,25.053696
5901092078,大同民生藥局,02 -25558886,台北市大同區民生西路128，130號,121.519123,25.057348899999997
5901100057,百源堂大藥局,02 -25364362,台北市中山區長安東路2段47－5號,121.532247,25.048572
5901100066,名祥藥局,02 -25036265,台北市中山區龍江路166號,121.54028400000001,25.055049
5901100155,大信藥局,02 -25719080,台北市中山區林森北路159巷6號,121.52554199999999,25.051699
5901100244,定好大藥局,02 -25946788,台北市中山區農安街125巷34號,121.529758,25.065972
5901100333,明美藥局,02 -25365419,台北市中山區長春路69號,121.526587,25.055022
5901100342,順泰藥局,02 -25038916,台北市中山區錦州街266號,121.53475,25.060253
5901100422,滿順藥局,02 -25075283,台北市中山區伊通街54號1樓,121.534655,25.051448
5901100431,長生藥局,02 -25816210,台北市中山區松江路362巷55號1樓,121.531314,25.062067000000003
5901101796,得康藥局,02 -25814889,台北市中山區林森北路405號,121.525682,25.059432
5901101910,嘉恩藥局,02 -25181418,台北市中山區錦州街321號,121.53850800000001,25.060326
5901101929,樂活苑藥局,02 -25323296,台北市中山區北安路546號1樓,121.547952,25.08014
5901101992,大愛藥師藥局,02 -25424723,台北市中山區吉林路255號1樓,121.53039199999999,25.061647
5901102015,久大藥局,02 -25111594,台北市中山區林森北路480號,121.525478,25.061269
5901102060,專心藥局,02 -25155847,台北市中山區伊通街112－2號,121.534725,25.054257999999997
5901102408,康林藥局,02 -25171867,台北市中山區興安街105號,121.54377,25.056166
5901102417,民生興安藥局,02 -25018310,台北市中山區民生東路3段90－1號,121.54353799999998,25.057458999999998
5901102444,啟美藥師藥局,02 -25178032,台北市中山區錦州街282號,121.53523700000001,25.060239000000003
5901102515,華康藥局,02 -25211772,台北市中山區民生西路3巷2之1號,121.52167299999999,25.058248000000003
5901102560,龍江藥局,02 -25023724,台北市中山區龍江路356巷14號,121.54029399999999,25.065913000000002
5901102579,晴光藥局,02 -25951393,台北市中山區農安街23之2號,121.52453999999999,25.065007
5901102597,德惠藥局,02 -25971131,台北市中山區德惠街122號,121.530042,25.066522
5901102631,金生藥局,02 -87729808,台北市中山區長安東路2段167－1號,121.54068000000001,25.048426
5901102677,興康源藥局,02 -25311248,台北市中山區中山北路1段140巷8號,121.521402,25.051434
5901102686,富宥康藥局,02 -25325277,臺北市中山區北安路608巷5弄22號,121.549627,25.082629
5901102748,淮濟藥師藥局,02 -85098636,台北市中山區北安路570號〈實際營業地址：1樓及地下1樓〉,121.54855800000001,25.080822
5901102828,逸帆藥局,02 -25222323,台北市中山區錦州街189號,121.531244,25.060417
5901102837,正傑健保藥局,02 -27310181,台北市中山區長安東路2段181號,121.542569,25.048385
5901102855,錦西春天生活藥局,02 -25312658,台北市中山區錦西街10號,121.521574,25.06024
5901102873,盛康藥局,02 -25969580,台北市中山區吉林路399號,121.53050800000001,25.065872
5901102891,中山藥局,02 -25236979,臺北市中山區林森北路128號,121.52503999999999,25.05125
5901102962,中興藥局,02 -27774628,台北市中山區長安東路2段226號,121.542709,25.048181
5901102971,保德明水藥局,02 -85097769,台北市中山區北安路608巷4弄1號,121.549291,25.081912
5901102999,廣福中西藥局,02 -25189489,台北市中山區錦州街406號,121.54166000000001,25.060114000000002
5901103030,錦康活力藥局,02 -25158282,台北市中山區民生東路2段147巷11弄1號地下,121.53504,25.060024
5901103110,大直健康藥局,02 -25323310,台北市中山區北安路591號,121.548643,25.081944
5901103147,娸淇藥局,02 -25082762,台北市中山區伊通街95號,121.534894,25.053055
5901103183,OK藥師藥局,02 -25170068,台北市中山區興安街95號,121.543465,25.056155
5901103192,昶青林森藥局,02 -25639939,台北市中山區林森北路119巷52號,121.526852,25.050182
5901103209,麗恩藥局,02 -25981982,台北市中山區林森北路575之5號,121.525798,25.065299
5901103227,建誠中西藥局,02 -25158608,台北市中山區龍江路385之1號,121.541046,25.065106
5901103236,誠意中西藥局,02 -25950951,台北市中山區林森北路613號,121.525825,25.066473000000002
5901103272,長安藥局,02 -27772740,台北市中山區長安東路2段171－3號,121.54178600000002,25.048401000000002
5901103325,仁一藥局,02 -25711742,台北市中山區林森北路520號,121.52550600000001,25.062326000000002
5901103334,大直小太陽藥局,02 -85093208,台北市中山區北安路607之1號,121.54876200000001,25.08241
5901103343,王中興藥局,02 -25034281,台北市中山區龍江路273號,121.540826,25.059556
5901103352,美康正康藥局,02 -25323077,台北市中山區北安路616之1號、618號2樓之1,121.549052,25.082426
5901103405,大直永安藥局,02 -25332125,台北市中山區北安路567之2號,121.548172,25.080728
5901103414,元宏藥局,02 -25339728,台北市中山區北安路458巷41弄49號,121.546458,25.079401
5901103423,農安藥局,02 -25959293,台北市中山區農安街18之1號,121.524773,25.064832
5901103450,東東藥局,02 -25031730,台北市中山區長春路257之2號,121.54078799999999,25.054769
5901103469,聖晨藥局,02 -25960359,台北市中山區農安街140號,121.53216499999999,25.064712
5901103487,錦州春天生活藥局,02 -25213586,台北市中山區錦州街213號、213號2樓,121.532103,25.060392
5901103496,杏一龍錦藥局,02 -25174618,台北市中山區龍江路264號,121.54064,25.060105
5901103512,大樹龍江藥局,02 -25035666,台北市中山區龍江路242號,121.54061200000001,25.058885
5901103521,中華藥局,02 -25997888,台北市中山區農安街45之1號,121.526678,25.064982
5901103530,農安盛康藥局,02 -25038205,台北市中山區農安街267號,121.53580900000001,25.064764999999998
5901103549,康廷藥局,02 -25335890,台北市中山區北安路611號,121.54879,25.082531
5901103558,佳頤中西藥局,02 -25641479,台北市中山區長春路147之1號,121.53234599999999,25.054952
5901103576,康銓藥局,02 -25039393,台北市中山區農安街174號,121.534641,25.064567999999998
5901103585,禾全藥局,02 -25165721,台北市中山區龍江路332號,121.540871,25.065323
5901103601,安悅藥局,02 -25419879,台北市中山區吉林路189號,121.53035600000001,25.059704
5901110080,葛蘭素藥局,02 -27997824,台北市內湖區內湖路2段103巷128號1樓,121.580821,25.084524
5901110133,泰成藥局,02 -27921231,台北市內湖區內湖路3段135號1樓,121.589851,25.086853
5901110268,赫得藥局,02 -26328642,台北市內湖區康樂街72巷17弄4號1Ｆ,121.61783799999999,25.069755999999998
5901110302,富盛藥局,02 -27908667,台北市內湖區成功路4段61巷25弄12號1樓,121.59263500000002,25.080375
5901110311,永安藥局,02 -26586658,台北市內湖區文德路210巷30弄48號,121.585191,25.077228
5901110339,富山藥局,02 -27996446,台北市內湖區麗山街364巷2號1樓,121.572833,25.08168
5901110393,明湖藥局,02 -26313515,台北市內湖區東湖路7巷27號1Ｆ,121.61246799999999,25.069705
5901110446,清白藥局,02 -26305743,台北市內湖區東湖路108號,121.615674,25.068277
5901110624,宏光藥局,02 -27919068,台北市內湖區成功路2段221號1樓,121.590855,25.067378
5901111863,杏佳藥局,02 -27915726,台北市內湖區康寧路1段51號,121.591996,25.08033
5901111890,安康藥局,02 -26327675,台北市內湖區安康路482號,121.615788,25.06785
5901111934,至康藥局,02 -26580022,台北市內湖區內湖路1段737巷19弄1號,121.578502,25.079245999999998
5901112011,文新藥局,02 -87978865,台北市內湖區文湖街7－5號1樓,121.55989699999999,25.085442999999998
5901112100,盧狄聯合藥局,02 -26308897,台北市內湖區康寧路3段189巷57號,121.612874,25.071331
5901112351,康信藥局,02 -26342088,台北市內湖區民權東路6段296巷29號,121.606229,25.072031
5901112413,維安藥局,02 -27944520,台北市內湖區成功路3段174巷23號,121.590636,25.081433999999998
5901112593,康健藥局,02 -26305825,台北市內湖區康樂街80號,121.61885900000001,25.070147
5901112995,昇龍藥局,02 -26316783,台北市內湖區東湖路151號,121.61736599999999,25.0681
5901113018,桔子藥局,02 -27930052,台北市內湖區內湖路2段333號,121.59166699999999,25.083185
5901113027,晟安藥局,02 -87919320,台北市內湖區金龍路135號,121.590203,25.085935
5901113045,西湖藥局,02 -26279291,台北市內湖區內湖路1段355號,121.56926200000001,25.0822
5901113081,宜昇優良藥局,02 -26327817,台北市內湖區康寧路3段165巷23弄5號,121.612039,25.071555
5901113143,躍獅寶湖藥局,02 -87928335,台北市內湖區民權東路6段123巷28號,121.59281599999998,25.070098
5901113198,傑昇藥局,02 -27925957,台北市內湖區內湖路2段227號,121.589045,25.081803
5901113205,新安健保藥局,02 -27932289,台北市內湖區新明路402號,121.57969299999999,25.054657000000002
5901113223,仕德安藥局,02 -27961683,台北市內湖區新明路210號,121.584647,25.057114000000002
5901113232,躍獅東湖藥局,02 -26347983,台北市內湖區金湖路378號,121.60467299999999,25.073617000000002
5901113250,大內湖藥局,02 -27956286,台北市內湖區成功路4段12號,121.590993,25.081072
5901113269,樂齡藥師藥局,02 -27919707,台北市內湖區內湖路3段103號,121.5909,25.086408
5901113296,喜越藥局,02 -26271955,台北市內湖區內湖路1段285巷59弄7號,121.56733,25.083767
5901113303,禾康藥局,02 -26562669,台北市內湖區內湖路1段296號,121.568582,25.081775
5901113312,江南大藥局,02 -26595430,台北市內湖區文德路22巷9弄56號,121.579148,25.07656
5901113330,躍獅大湖藥局,02 -27945376,台北市內湖區成功路4段329號,121.59897600000001,25.084537
5901113349,澴山藥局,02 -87978793,台北市內湖區環山路1段4號,121.56539099999999,25.082882
5901113367,瑞暉藥局,02 -26276828,台北市內湖區文德路105號,121.58368899999999,25.078702
5901113376,內湖藥局,02 -27940545,台北市內湖區康寧路1段116號,121.593402,25.079484
